,session,method,gender,emotion,n_annotators,agreement,path,transcript,duration
3573,3,impro,M,ang,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F022.wav," That you better be sorry.
",2.1493125
3574,3,impro,M,fru,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F023.wav," Well you're not helping me at all.  God this is so frustrating.
",3.8450625
3575,3,impro,M,fru,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F024.wav," What?  No.  That's way too complicated.  Look--
",3.8648125
3576,3,impro,M,fru,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F025.wav," you need to fix my phone.  I don't care what you have to do--
",4.148375
3577,3,impro,M,fru,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F027.wav," Yeah yeah, woman going out in South Central on the payphone at night.  Oh that's real safe.
",6.70425
3578,3,impro,M,fru,4,2,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F028.wav," No, no, no.  I didn't choose to live here.  I work there.  Okay?  Yeah. work work work
",5.4734375
3579,3,impro,M,fru,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F029.wav," We can't call out.  We can't make out-- line.  I don't work, I work at another office.
",7.5521875
3580,3,impro,M,fru,4,2,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F030.wav," A law firm.  Thank you very much.
",4.062
3581,3,impro,M,fru,4,4,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F031.wav," I work out of my home as a realtor and because I don't have a land line, I need a phone and because of now I don't have one I don't know what to do.  And you're not helping me at all.
",9.0901875
3582,3,impro,M,fru,4,2,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F032.wav," In fact, give me your name sir, what's your name again?
",3.2929375
3583,3,impro,M,fru,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F033.wav," Okay.  Sara what?
",3.509875
3584,3,impro,M,fru,4,2,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F034.wav," Sara Brown.  Sara Brown, um- yeah, I'm going to get off the phone with you. And then I'm going to call back and I'm going to give your supervisor your name because you're obviously incompetent to work here.
",12.97475
3585,3,impro,M,fru,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F035.wav," What are you, what are you a police officer now?  You know, like I'm done, I'm over it.  Goodbye and I hope that you lose your job.
",8.360625
3586,3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M000.wav," Hello.  This is Viacom Services.  How can I help you?
",4.8704375
3587,3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M001.wav," I'm sorry ma'am, what can I help you with?
",3.174625
3588,3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M002.wav," Okay.  Can you give me the last four digits of your social security number so I can verify who I'm speaking with?
",7.8479375
3589,3,impro,M,neu,4,4,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M003.wav," Okay.  And your name is?
",3.352125
3590,3,impro,M,neu,4,4,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M004.wav," Olivia. Um. Okay.  So how long has this problem been?
",5.462
3591,3,impro,M,neu,4,4,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M005.wav," So what exactly is the problem?
",2.78025
3592,3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M006.wav," Um- I think part of it has to do with the network being down.  It's been having some trouble the last few weeks--
",8.91275
3593,3,impro,M,neu,4,4,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M007.wav," I understand--we're not-
",2.6816875
3594,3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M008.wav," No.  Okay.  We're not charging you for any of these months.  We're going to give you three months free.
",4.5746875
3595,3,impro,M,neu,4,4,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M009.wav," We can give you a new phone--
",2.7605625
3596,3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M010.wav," We can do that.  We can do that.  You just have to sign a one-year contract though with the--
",5.6591875
3597,3,impro,M,fru,4,2,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M011.wav," Besides, it's sort of out of hands at the moment----The whole electrical power outage.
",6.152125
3598,3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M012.wav," Um- Let me connect you to my supervisor.  Actually, he's out right now so I'm supervisor until he comes back. Um-
",8.3803125
3599,3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M013.wav," So you could----speak with me some more, you could call back later on maybe.
",6.2113125
3600,3,impro,M,fru,4,2,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M014.wav," I didn't put you on hold.
",2.563375
3601,3,impro,M,fru,4,2,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M015.wav," There are a lot of people calling us having problems.  Every phone company is having the same problems ma'am
",5.540875
3602,3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M016.wav," Mmm hmmm.  Mmm hmmm.  The power outages, everything, hurricane Katrina. Everything's really messed up.
",6.0338125
3603,3,impro,M,neu,4,4,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M017.wav," don't you-
",2.169
3604,3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M018.wav," I'm really sorry ma'am.  There's not----a lot we can do for it.
",4.21975
3605,3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M019.wav," What I can do for you, if you want to make a call right now I could contact you through our computer.  I can call through my phone and you can speak through me.
",9.8198125
3606,3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M020.wav," I'm sorry it has to do with an electrical power outage and stuff--
",4.8901875
3607,3,impro,M,neu,4,4,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M021.wav," Well, okay I'm going to give you a free phone card that you can use at any payphone and that's on us. Okay?
",7.3155625
3608,3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M022.wav," I'm, I'm sorry you chose to live there um--
",4.278875
3609,3,impro,M,neu,4,4,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M023.wav," Well I'm sure maybe there's a phone at work you could use.
",3.983125
3610,3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M024.wav," All right um--
",3.2338125
3611,3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M025.wav," My name is Sara.
",3.667625
3612,3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M026.wav," Sara Brown.
",2.662
3613,3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M027.wav," You know maam, we record this conversation so anything you say can be proven in a law of court so keep that in mind.
",7.2169375
3614,3,impro,F,neu,4,2,Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_F002.wav," What's wrong?
",1.855
3615,3,impro,F,fru,4,3,Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_F003.wav," No, no, no, no, no, no. The lady over there, she told me to fill out the front and she said to wait in this line.
",5.2249375
3616,3,impro,F,fru,4,2,Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_F004.wav," I don't know. Some lady. Sonya or something.
",3.632
3617,3,impro,F,fru,4,2,Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_F005.wav," Excuse me? No, no. I waited in the line over there..
",3.1199375
3618,3,impro,F,fru,4,3,Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_F006.wav," and she told me to come over here and she said to fill out everything on the application and I did that.
",5.1975
3619,3,impro,F,fru,4,4,Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_F007.wav," Look, I-- No, no, no, I--you don't understand. I have to go back to work.
",4.8149375
3620,3,impro,F,fru,4,3,Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_F008.wav," I am not-
",1.1
3621,3,impro,F,fru,4,4,Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_F009.wav," But you don't understand. I cannot get back in line because I have to go back to work. I will get fired if I don't leave here.
",6.1099375
3622,3,impro,F,fru,4,4,Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_F011.wav," [LAUGHTER]
",2.1975
3623,3,impro,F,neu,4,3,Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M001.wav," Oh, um-
",4.1825
3624,3,impro,F,neu,4,3,Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M002.wav," You didn't fill this out right. All right. It says that you have to fill out the back sheet of this, but you filled out the yellow sheet of it.
",7.6775
3625,3,impro,F,neu,4,3,Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M003.wav," Who?
",1.3025
3626,3,impro,F,neu,4,3,Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M004.wav," She- she probably doesn't even work here.
",2.3725
3627,3,impro,F,neu,4,3,Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M005.wav," All right  Uh-
",1.5965625
3628,3,impro,F,fru,4,2,Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M006.wav," It's not right.
",1.6274375
3629,3,impro,F,fru,4,3,Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M007.wav," You just take--all right.
",1.7049375
3630,3,impro,F,fru,4,2,Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M008.wav," Well, you didn't fill this paper at work out right and it's going to take another fifteen minutes to do it and look at how long the line we got here so just-
",6.0495625
3631,3,impro,F,fru,4,2,Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M009.wav," okay, just go back and fill it out real quick and I'm sorry, you have to get back in line and wait. I can't let you cut.
",6.6499375
3632,3,script,F,neu,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F000.wav," [BREATHING]
",1.66
3633,3,script,F,neu,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F001.wav," Do you think it's them?
",2.251625
3634,3,script,F,exc,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F009.wav," Don't laugh at me. I'm serious.
",3.69925
3635,3,script,F,sad,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F014.wav," Oh dear, well, shall we want that?
",2.8274375
3636,3,script,F,sad,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F015.wav," Well, what if happens if one of us is to die? Does the one that's left still laugh?
",5.1
3637,3,script,F,exc,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F019.wav," Thank you, dear. The same applies to you. Except that if I ever so much as catch you looking at another woman I'll kill you.
",8.6025
3638,3,script,F,exc,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F027.wav," I know. Oh man. Couldn't believe it.
",4.5299375
3639,3,script,F,neu,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_M004.wav," We're all right, aren't we darling? Whatever happens.
",4.3799375
3640,3,script,F,neu,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_M005.wav," Then I don't care.
",2.2224375
3641,3,script,F,exc,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_M007.wav," things that should matter dreadfully don't seem to matter at all when one's happy, do they?
",4.73
3642,3,script,F,exc,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_M011.wav," [LAUGHTER]. You mustn't be serious, my dear one, that's what they want.
",2.9674375
3643,3,script,F,exc,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_M013.wav," Ooh, certainly you must. We're figures of fun, all right.
",3.2249375
3644,3,script,F,exc,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_M020.wav," Let's blow strumpets, blow-blow trumpets and squeakers and party as much as we can like small quite idiotic school children. Let's savor the delight of the moment. Come, kiss me darling, before worms pop in and out of your eye sockets.
",18.28675
3645,3,script,F,exc,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_M022.wav," Remember that awful scene we had in Venice?
",4.46
3646,3,script,F,exc,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_M027.wav," That was a rouser, wasn't it?
",2.56
3647,3,script,M,neu,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F000.wav," What's he going to say?  Maybe we ought to talk to him before he sees it.
",5.16775
3648,3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F004.wav," Did you talk to him?
",2.3201875
3649,3,script,M,sad,3,3,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F005.wav," He cried hard?
",1.9686875
3650,3,script,M,fru,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F007.wav," Starting to dream about him again.  He's walking around at night again.
",4.2361875
3651,3,script,M,sad,3,3,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F008.wav," He's getting just like he did after he died, you know?  What, what, what's the meaning of this?
",5.7731875
3652,3,script,M,fru,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F013.wav," How are you going to prove it?  Can you prove it?
",2.7958125
3653,3,script,M,fru,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F015.wav," he still thinks he's alive still.  I mean you could talk yourself blue in the face and there's no body and there's no grave so where are you?
",7.9801875
3654,3,script,M,ang,3,3,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F016.wav," No.  It's his god damned newspapers is what it is.  Now every month there's a new boy comes home and Larry's going to be the next one.
",8.8239375
3655,3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F017.wav," Why?
",2.1444375
3656,3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F020.wav," Well what do you want me to do?  I mean, you're old enough to know your own mind.
",4.288875
3657,3,script,M,neu,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F021.wav," Well, I mean, you got to make sure your dad's not going--
",4.7283125
3658,3,script,M,fru,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F022.wav," Well I'm just saying--
",2.1444375
3659,3,script,M,fru,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F025.wav," From your father's point of view he is still alive and if you try and take her that's just not fair.  You can't do that.
",9.0875625
3660,3,script,M,fru,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F026.wav," And-And-And if you go on from there if you know already to go on from there, then you can.  But I'm telling you something that I don't know where to go.  You got it?  I mean, do you?
",11.2356875
3661,3,script,M,neu,3,3,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F028.wav," Did you ask Annie yet?
",3.00575
3662,3,script,M,neu,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F030.wav," Look, you never had seen many, many women.  You know?  I mean...
",5.3366875
3663,3,script,M,fru,3,3,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F031.wav," Well I just don't see why it has to be Annie.
",3.91975
3664,3,script,M,fru,3,3,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F033.wav," No I don't want a diagram.
",3.093625
3665,3,script,M,fru,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F034.wav," He thinks he's coming back. And you go off and marry that girl and you're just pronouncing him dead and what's going to happen to him?  I don't know.  Do you?  I mean, I don't know.
",12.0933125
3666,3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F038.wav," You're just going to leave the business?  You have a business here.  You can't do that.
",4.8334375
3667,3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F040.wav," Tell me something.  You can leave this business?
",4.5541875
3668,3,script,M,fru,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F042.wav," Alright but you can't talk like that you hear?
",3.9725
3669,3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F043.wav," I mean what the hell have we worked for then?  I mean, it's all for you Chris.  The whole shooting match is for you.
",6.8699375
3670,3,script,M,fru,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F044.wav," Alright but you don't talk like that you hear?  You don't.
",4.71075
3671,3,script,M,sad,3,3,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F045.wav," I don't understand you do I?
",3.287
3672,3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F046.wav," Yeah.  I can see that.
",3.5681875
3673,3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M000.wav," He saw it.
",3.2166875
3674,3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M001.wav," He was out there when it happened.
",2.6541875
3675,3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M002.wav," About four in the morning.  I heard a crack and I looked out and he was standing right there when it happened.
",9.25
3676,3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M003.wav," I don't know. But after it cracked he ran back into the house and he cried in the kitchen.
",5.95875
3677,3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M004.wav," No.  I figured the best thing to do was leave him alone.
",5.5545
3678,3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M005.wav," I could hear it right through the floor.
",2.3905
3679,3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M006.wav," I guess he is.
",2.67175
3680,3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M007.wav," I don't know.  But I know one thing mom, we made a terrible mistake with dad.
",6.327875
3681,3,script,M,fru,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M008.wav," Being dishonest with him.  That kind of thing always pays off and now it's paying off.
",5.27325
3682,3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M009.wav," You know that Larry's not coming back and I know that too.  Why we both go on letting him think that we both believe with him.
",8.78875
3683,3,script,M,fru,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M010.wav," No I don't want to argue with him but, it's time that he realizes that nobody believes Larry's coming back anymore.
",6.6266875
3684,3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M011.wav," Why shouldn't he walk around and dream at him at night.  Walk around.  Why shouldn't he walk around?  Why shouldn't he dream of him, walk around at night waiting for him?  Do we contradict him?  Do we say flat out that we don't have anymore hope?
",13.569875
3685,3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M012.wav," That we haven't had any hope for years now?
",3.1111875
3686,3,script,M,fru,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M014.wav," Larry's been gone for three years.  For god sakes no one comes back after three years.  It's insane.
",5.73025
3687,3,script,M,fru,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M015.wav," Listen mom, just, sit down.  I want to talk to you.
",4.622875
3688,3,script,M,fru,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M016.wav," Alright. Alright. Alright just listen.
",3.571
3689,3,script,M,neu,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M017.wav," You know why I asked Annie here, right?
",3.75975
3690,3,script,M,neu,3,3,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M019.wav," I want to ask her to marry me.
",3.3045625
3691,3,script,M,fru,3,3,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M020.wav," You know it's not just my business.
",2.865125
3692,3,script,M,neu,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M021.wav," Okay.  So then it's alright.  I'll go ahead with it.
",3.2518125
3693,3,script,M,ang,3,3,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M022.wav," Oh see then it's just not my business. God you infuriate me sometimes.  Isn't my business too if dad throws a fit?  Huh?  God you have such a talent for ignoring things.
",11.9703125
3694,3,script,M,fru,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M023.wav," She's not Larry's girl.
",2.2675
3695,3,script,M,fru,3,3,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M024.wav," I don't know why it is but every time I reach out for something I want I have to pull back
",5.3963125
3696,3,script,M,fru,3,3,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M026.wav," My whole entire, bloody life time and time again.
",5.025875
3697,3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M027.wav," Well to hell with that.
",2.0389375
3698,3,script,M,neu,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M028.wav," I wanted to get this settled first.
",3.0584375
3699,3,script,M,neu,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M029.wav," Then I guess that's the end of it.
",2.2850625
3700,3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M030.wav," But from her letters I think she's forgotten him.  I'll find out.
",4.8545625
3701,3,script,M,neu,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M031.wav," And then we'll thrash it out with dad right?  Mom, don't avoid me.
",5.9608125
3702,3,script,M,fru,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M033.wav," Because it is.
",2.8826875
3703,3,script,M,fru,3,3,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M034.wav," It's just...that's just the way it is.  That's how I feel.  You know these years when I think of someone I want to marry I think of Annie.  What do you want a diagram?
",12.26675
3704,3,script,M,fru,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M035.wav," Alright then.
",3.656125
3705,3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M036.wav," I've given it three years of thought and I thought that if I waited then dad would forget about Larry and then we could have a regular wedding and everything happy.
",11.0035
3706,3,script,M,neu,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M037.wav," But if I can't have that here I'll get out.
",3.4713125
3707,3,script,M,neu,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M038.wav," I'll get out.  I'll marry her somewhere else.  Maybe New York.
",5.5484375
3708,3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M039.wav," I've been a good son too long.  A good sucker and I'm through with it.
",5.8276875
3709,3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M040.wav," The business doesn't inspire me.
",3.9924375
3710,3,script,M,ang,3,3,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M041.wav," Yes.  I like it an hour out of the day.  If I have to grub for money all day long at least at evening I want it beautiful.  I want a family.  I want a wife.  I want some kids.  I want to build something I can give myself to.
",14.4663125
3711,3,script,M,fru,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M042.wav," Now Annie is in the middle of all that.  Where do I find it?
",4.0779375
3712,3,script,M,neu,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M043.wav," Yes.  On this I would.
",3.603375
3713,3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M045.wav," I know.  Just you help me stay here.
",3.5890625
3714,3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M046.wav," I am thinking like that.
",3.5155
3715,3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M047.wav," No you don't.  I'm a pretty tough guy.
",4.3768125
3716,3,impro,F,exc,4,3,Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F007.wav," I got--U.S.C.. I got- Yeah, I got the acceptance letter.
",4.1493125
3717,3,impro,F,exc,4,3,Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F008.wav," Yes, me, I got in. Thank you very much.
",3.5690625
3718,3,impro,F,exc,4,3,Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F009.wav," Yeah, I know, my mom called me. I was with my girlfriend in Boston, and uh- she got the letter and she called me, she said I don't know, do you want me to open it? And I was like yes, open it. And she opened it and she goes oh, I'm sorry, Nat.
",11.9334375
3719,3,impro,F,exc,4,3,Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F011.wav," And my mom was like Natalie, Natalie, it's [GARBAGE], you know-
",2.9559375
3720,3,impro,F,exc,4,3,Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F014.wav," Yeah, why not.
",2.57275
3721,3,impro,F,neu,4,2,Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F015.wav," We're not twenty one yet, but whatever.
",2.58375
3722,3,impro,F,exc,4,4,Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F016.wav," [LAUGHTER]. I'm so excited, Joe. Oh, man, I-- And I got in--I got into the school of theatre, so it's like-
",7.3133125
3723,3,impro,F,exc,4,2,Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F020.wav," Acting Pants? So what are you going to do? Are you--you're be--you're going to stay here, right?
",5.1236875
3724,3,impro,F,exc,4,3,Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F021.wav," Awesome. We're both going to be in L.A.
",3.58
3725,3,impro,F,exc,4,3,Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F022.wav," I'm so excited. Yeah, I thought I was going to go to Boston, but then--
",4.159125
3726,3,impro,F,exc,4,3,Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F026.wav," Oh, and you sit down and you have the sponge bread-- --and eat the--drink the beer. Ugh, I love that stuff. I'm so excited.
",8.1565
3727,3,impro,F,exc,4,2,Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F027.wav," Are you going to come stay in my dorm with me sometime?
",2.2875
3728,3,impro,F,exc,4,3,Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F028.wav," Yeah. I'll get like one of those little--
",1.72975
3729,3,impro,F,exc,4,3,Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F029.wav," Yeah. Those little-- --mattresses. I'll put it by my bed.
",3.8075
3730,3,impro,F,neu,4,2,Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F031.wav," That's going to--that'll be reserved for somebody else.
",3.10925
3731,3,impro,F,neu,4,2,Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M000.wav," Hey, Isabella.
",2.5166875
3732,3,impro,F,neu,4,2,Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M001.wav," I'm all right.
",1.74075
3733,3,impro,F,neu,4,2,Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M003.wav," You're not pregnant or anything.
",1.72975
3734,3,impro,F,neu,4,2,Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M004.wav," I know you've been trying to have a baby, right?
",2.1458125
3735,3,impro,F,exc,4,2,Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M008.wav," Which one?
",1.5108125
